gender,income,credit_score,loan_amount,employment_years,score,approved
F,83047.0,439,205589.0,32,0.5453,0
F,50307.0,557,195927.0,39,0.5728,0
F,62868.0,680,162729.0,5,0.5798,0
M,38487.0,777,54410.0,38,0.797,1
M,66732.0,484,192535.0,21,0.4721,0
F,50846.0,602,301892.0,38,0.6366,1
F,80934.0,793,381367.0,18,0.6417,1
M,75471.0,463,176201.0,21,0.5272,0
M,50086.0,502,187039.0,30,0.4949,0
F,57467.0,707,250043.0,24,0.6299,1
M,48978.0,509,349324.0,29,0.5782,0
M,31611.0,400,151370.0,3,0.3612,0
F,42851.0,745,269265.0,25,0.6072,1
M,63964.0,667,117718.0,6,0.5545,0
F,66505.0,538,232985.0,39,0.5171,0
M,62971.0,590,297060.0,11,0.5946,0
F,53965.0,671,70914.0,0,0.387,0
M,78661.0,730,147486.0,5,0.6423,1
F,61271.0,579,295478.0,0,0.4212,0
F,74065.0,766,261616.0,7,0.6254,1
F,24524.0,615,303595.0,32,0.5661,0
F,20000.0,376,284844.0,3,0.217,0
M,65676.0,450,165890.0,39,0.6365,1
M,31505.0,695,419919.0,5,0.5289,0
F,55751.0,795,213691.0,2,0.5499,0
M,53958.0,596,10000.0,14,0.563,0
M,91748.0,706,171765.0,5,0.6857,1
M,68000.0,586,153083.0,5,0.5039,0
M,63317.0,792,279525.0,36,0.8096,1
M,76740.0,835,154881.0,26,0.7969,1
F,67370.0,755,309897.0,4,0.5438,0
F,50846.0,791,255810.0,38,0.7023,1
F,81430.0,308,99991.0,16,0.3329,0
F,37805.0,431,185963.0,22,0.4454,0
M,66465.0,376,122447.0,16,0.4211,0
M,29049.0,430,218476.0,22,0.3932,0
F,64079.0,711,121851.0,38,0.7015,1
M,63860.0,389,207444.0,32,0.5836,0
M,93529.0,797,172769.0,1,0.7225,1
F,28701.0,653,184778.0,9,0.3295,0
M,47982.0,570,405094.0,18,0.5534,0
F,76454.0,691,163951.0,39,0.7425,1
F,66706.0,731,10000.0,8,0.5939,0
M,63606.0,771,301583.0,14,0.6647,1
M,40877.0,607,300796.0,23,0.6637,1
F,48184.0,807,10000.0,11,0.665,1
F,84901.0,354,129910.0,21,0.4361,0
M,58970.0,336,243581.0,17,0.4003,0
F,67507.0,354,252420.0,1,0.3314,0
F,57696.0,823,199528.0,14,0.6646,1
F,36338.0,762,201783.0,38,0.6952,1
M,78676.0,777,106141.0,8,0.6719,1
F,70065.0,510,10000.0,21,0.5866,0
M,106113.0,525,404951.0,16,0.6759,1
F,39688.0,306,103133.0,13,0.3435,0
M,76451.0,839,217651.0,30,0.8543,1
F,33769.0,511,184115.0,6,0.4239,0
M,63147.0,488,289720.0,34,0.5918,0
M,79530.0,374,211490.0,33,0.5768,0
M,20000.0,413,215344.0,2,0.3459,0
F,55901.0,450,10000.0,1,0.4151,0
F,48736.0,735,116666.0,26,0.6501,1
F,45961.0,383,274463.0,1,0.3422,0
M,67704.0,511,265467.0,4,0.4661,0
F,82414.0,760,104835.0,20,0.7054,1
M,57334.0,476,42197.0,6,0.4596,0
F,64110.0,611,212658.0,24,0.538,0
M,62286.0,458,10000.0,0,0.4491,0
M,60036.0,485,85133.0,8,0.5173,0
M,38213.0,770,376016.0,1,0.4828,0
F,82169.0,608,344507.0,2,0.4038,0
F,65904.0,545,248725.0,36,0.6113,1
F,67898.0,683,230734.0,3,0.5383,0
M,43870.0,341,10000.0,20,0.371,0
M,50816.0,584,125933.0,25,0.6091,1
F,56477.0,599,170483.0,36,0.6123,1
F,29318.0,735,128059.0,13,0.4395,0
F,26239.0,668,164976.0,9,0.4863,0
M,47985.0,785,329922.0,25,0.6601,1
M,70450.0,735,145818.0,9,0.6617,1
M,46937.0,727,165906.0,36,0.7029,1
M,39624.0,480,273953.0,17,0.4944,0
M,43706.0,639,58052.0,26,0.6801,1
F,50893.0,790,115980.0,16,0.6001,1
M,52923.0,794,126228.0,9,0.635,1
M,103310.0,462,205559.0,10,0.5892,0
M,81092.0,755,165504.0,23,0.7591,1
M,80495.0,391,168666.0,18,0.4868,0
M,83372.0,404,133515.0,15,0.5612,0
F,40024.0,738,92917.0,22,0.5936,0
M,35553.0,797,260914.0,11,0.6157,1
M,37863.0,627,166220.0,18,0.5205,0
M,86690.0,840,261902.0,24,0.8222,1
F,49056.0,808,88837.0,2,0.507,0
F,34973.0,550,133476.0,12,0.5033,0
F,51380.0,490,177882.0,20,0.4369,0
M,55228.0,346,187213.0,21,0.4642,0
F,65368.0,550,275437.0,28,0.5637,0
M,65019.0,363,156949.0,24,0.5068,0
M,43436.0,619,274674.0,22,0.6094,1
F,73713.0,823,237494.0,11,0.6543,1
M,47216.0,591,189315.0,22,0.5603,0
M,56874.0,328,104870.0,4,0.3612,0
M,73735.0,736,275688.0,28,0.796,1
F,47164.0,346,107366.0,4,0.2791,0
M,48613.0,716,197872.0,38,0.6781,1
M,71833.0,750,194606.0,34,0.8014,1
F,42845.0,373,179290.0,34,0.4667,0
M,52304.0,352,161068.0,16,0.4831,0
M,71115.0,532,117792.0,29,0.6419,1
F,101082.0,499,38306.0,1,0.5124,0
M,72108.0,848,340380.0,14,0.8136,1
M,69453.0,396,150828.0,22,0.483,0
M,70616.0,348,187189.0,25,0.4804,0
M,38536.0,821,186577.0,10,0.696,1
M,62312.0,339,309560.0,23,0.4619,0
F,59405.0,452,393319.0,8,0.3749,0
F,66432.0,405,215985.0,13,0.3895,0
F,62330.0,510,184300.0,23,0.4773,0
F,67594.0,501,87654.0,6,0.3252,0
M,53771.0,732,55641.0,9,0.6387,1
M,61172.0,446,22603.0,32,0.5278,0
M,35443.0,798,120416.0,32,0.6598,1
M,53602.0,581,10000.0,26,0.6462,1
M,87817.0,609,307883.0,7,0.5031,0
F,66376.0,350,242310.0,13,0.4268,0
F,59582.0,794,174836.0,6,0.6198,1
M,97922.0,708,310938.0,17,0.7207,1
M,32783.0,572,92884.0,25,0.5017,0
M,37811.0,757,118002.0,14,0.5306,0
F,94254.0,419,10000.0,32,0.5118,0
M,60919.0,345,277435.0,10,0.2674,0
M,55148.0,542,118966.0,18,0.4246,0
M,36016.0,610,201570.0,17,0.5906,0
F,68954.0,630,300258.0,21,0.6796,1
M,70889.0,310,337085.0,35,0.5196,0
F,38110.0,723,197085.0,17,0.5691,0
F,57194.0,347,238424.0,17,0.3449,0
F,53290.0,676,109615.0,21,0.6274,1
F,65120.0,307,368337.0,24,0.321,0
F,37615.0,825,183385.0,30,0.7013,1
F,85039.0,669,208028.0,8,0.6531,1
M,78316.0,739,159315.0,37,0.7954,1
M,52736.0,783,319925.0,18,0.6652,1
M,55672.0,572,219959.0,24,0.6666,1
F,57272.0,430,276093.0,14,0.5043,0
M,44434.0,820,235396.0,4,0.6941,1
F,51131.0,413,177959.0,10,0.3654,0
F,54595.0,831,292947.0,12,0.673,1
F,92257.0,798,234532.0,33,0.8489,1
M,78932.0,638,103902.0,7,0.554,0
F,78693.0,320,101079.0,24,0.3822,0
F,67399.0,332,214883.0,26,0.4475,0
M,37653.0,432,290746.0,10,0.3598,0
M,59170.0,325,363942.0,17,0.3552,0
F,79410.0,663,22279.0,9,0.5263,0
F,34835.0,391,202566.0,32,0.4,0
M,72731.0,844,248965.0,35,0.7819,1
M,106452.0,537,229567.0,16,0.6134,1
M,81236.0,317,300933.0,4,0.3926,0
F,88281.0,573,265553.0,22,0.5107,0
M,64367.0,588,101450.0,2,0.5219,0
M,79359.0,326,98521.0,38,0.56,0
M,45643.0,733,231245.0,36,0.679,1
F,75917.0,407,299051.0,9,0.3997,0
M,73088.0,623,214342.0,26,0.6696,1
M,65798.0,830,42207.0,6,0.6854,1
M,86320.0,403,95283.0,28,0.6011,1
M,49224.0,631,269152.0,38,0.7259,1
M,56259.0,661,165135.0,5,0.5504,0
F,61909.0,588,211796.0,8,0.4342,0
F,39408.0,743,306542.0,7,0.5075,0
F,64539.0,336,79779.0,13,0.37,0
M,25621.0,647,158576.0,37,0.7186,1
F,80939.0,342,147713.0,8,0.2477,0
F,60933.0,425,235540.0,10,0.3966,0
F,49582.0,308,277289.0,10,0.2982,0
M,43313.0,825,51973.0,39,0.8091,1
M,55308.0,430,199446.0,34,0.4872,0
F,73765.0,624,286933.0,10,0.5734,0
F,70955.0,483,14521.0,35,0.5645,0
M,45889.0,581,193561.0,2,0.4574,0
M,43079.0,352,78422.0,18,0.4315,0
F,73138.0,832,135843.0,7,0.6504,1
M,45553.0,676,10000.0,27,0.6523,1
F,61198.0,594,339273.0,0,0.4138,0
M,62475.0,507,164417.0,39,0.6261,1
F,66241.0,776,119281.0,29,0.7022,1
F,77165.0,368,232827.0,37,0.6083,1
M,34741.0,736,95769.0,10,0.5908,0
F,21777.0,600,86276.0,28,0.5589,0
F,48651.0,326,351033.0,30,0.4579,0
F,96031.0,405,380866.0,9,0.4285,0
M,100443.0,310,140794.0,34,0.6215,1
M,96624.0,515,306735.0,39,0.6088,1
M,56140.0,620,235604.0,28,0.6545,1
F,24358.0,759,58617.0,36,0.7183,1
M,20000.0,825,107187.0,1,0.5961,0
F,47719.0,459,355110.0,0,0.2522,0
F,56039.0,763,57320.0,31,0.7023,1
M,86013.0,821,428100.0,23,0.7749,1
M,77356.0,572,142864.0,1,0.5109,0
F,64548.0,540,358081.0,2,0.4087,0
F,42203.0,466,169444.0,8,0.4197,0
M,40784.0,626,279990.0,23,0.5873,0
M,65083.0,828,339503.0,11,0.7538,1
M,73941.0,572,338995.0,33,0.6701,1
F,67838.0,675,141563.0,33,0.6341,1
F,39308.0,674,114261.0,22,0.662,1
F,73013.0,633,191879.0,18,0.5324,0
F,68518.0,302,69952.0,31,0.4187,0
F,38587.0,542,223926.0,27,0.5282,0
M,44314.0,350,117920.0,25,0.3732,0
M,73770.0,649,308271.0,11,0.6075,1
F,55310.0,473,142989.0,30,0.4815,0
F,91783.0,415,25774.0,10,0.5449,0
M,70023.0,660,340091.0,39,0.7262,1
M,50267.0,654,218337.0,3,0.4748,0
M,59796.0,375,202913.0,17,0.4627,0
M,61268.0,380,309439.0,28,0.5107,0
F,45432.0,528,287158.0,38,0.6093,1
M,41748.0,371,123815.0,30,0.4377,0
F,74028.0,702,155022.0,27,0.7357,1
M,76905.0,517,88704.0,26,0.6179,1
M,72076.0,751,53555.0,29,0.7084,1
M,90306.0,666,257859.0,10,0.6331,1
F,49165.0,611,239218.0,13,0.5301,0
F,93485.0,597,276083.0,3,0.5312,0
M,41982.0,323,328161.0,35,0.4173,0
F,39746.0,409,277447.0,0,0.2035,0
F,24801.0,351,286346.0,38,0.3656,0
M,51084.0,589,10000.0,36,0.664,1
M,49926.0,743,169301.0,32,0.7409,1
F,70519.0,766,296458.0,20,0.5231,0
F,64878.0,558,83179.0,23,0.5547,0
F,36141.0,623,209167.0,39,0.5786,0
M,52145.0,637,251946.0,12,0.5021,0
M,52571.0,721,244285.0,33,0.6868,1
F,24480.0,558,236880.0,37,0.5528,0
M,40381.0,364,259891.0,28,0.46,0
M,44584.0,462,218074.0,35,0.4517,0
F,88673.0,463,53707.0,39,0.6729,1
F,63829.0,338,250696.0,4,0.3469,0
M,73243.0,619,228475.0,19,0.6266,1
M,30027.0,659,55025.0,28,0.5374,0
F,83884.0,568,337974.0,10,0.4687,0
M,86022.0,623,253384.0,7,0.5772,0
M,20033.0,625,61965.0,27,0.6214,1
F,45894.0,556,118277.0,17,0.5349,0
F,69915.0,499,143595.0,29,0.6685,1
M,72888.0,737,143524.0,13,0.6654,1
M,46430.0,403,229305.0,8,0.364,0
M,53890.0,671,102365.0,9,0.6081,1
F,48052.0,463,312814.0,24,0.415,0
M,62208.0,412,304580.0,26,0.5335,0
M,83944.0,848,261932.0,1,0.7871,1
F,44579.0,405,204424.0,2,0.2998,0
F,80016.0,663,293745.0,28,0.6184,1
M,44367.0,320,172405.0,36,0.4153,0
F,43047.0,428,127551.0,26,0.4537,0
F,76372.0,782,319011.0,3,0.5147,0
M,78439.0,498,231754.0,34,0.5755,0
F,77028.0,820,131594.0,26,0.6605,1
F,33684.0,719,158226.0,18,0.616,1
M,50681.0,525,126357.0,9,0.4718,0
F,76460.0,508,402217.0,25,0.6067,1
M,60831.0,544,200410.0,6,0.5021,0
M,38526.0,587,215777.0,26,0.5605,0
F,69166.0,365,272122.0,29,0.4944,0
F,45704.0,452,78464.0,11,0.4215,0
F,95890.0,790,309655.0,39,0.8635,1
M,90897.0,734,139215.0,4,0.594,0
F,72082.0,517,383002.0,12,0.473,0
M,87220.0,728,168734.0,3,0.5661,0
F,61296.0,801,303764.0,1,0.5803,0
F,75309.0,520,10000.0,36,0.464,0
F,89554.0,734,82487.0,33,0.6814,1
M,64910.0,579,170639.0,5,0.475,0
F,54896.0,391,10000.0,25,0.4364,0
F,25908.0,823,260088.0,10,0.6243,1
M,58337.0,438,231296.0,0,0.3081,0
M,76468.0,322,100917.0,33,0.5617,0
F,78913.0,716,198404.0,20,0.6564,1
F,70087.0,647,280648.0,9,0.5514,0
F,49174.0,536,10000.0,4,0.3952,0
M,20464.0,482,72651.0,25,0.5252,0
M,50096.0,807,166491.0,18,0.6806,1
M,53913.0,497,202372.0,20,0.4787,0
M,53741.0,422,194139.0,33,0.5339,0
F,72371.0,845,288929.0,28,0.7513,1
M,99714.0,680,247721.0,37,0.7327,1
M,62471.0,814,269663.0,14,0.571,0
M,55665.0,305,61012.0,39,0.5411,0
F,54816.0,603,214482.0,15,0.4742,0
F,62488.0,491,169286.0,17,0.3401,0
M,43434.0,675,346207.0,0,0.5181,0
M,62404.0,824,217440.0,10,0.6702,1
F,69016.0,335,133095.0,35,0.4077,0
F,64194.0,369,285250.0,31,0.4357,0
F,69151.0,588,256330.0,27,0.633,1
F,68675.0,404,117840.0,5,0.2871,0
F,24562.0,612,165151.0,6,0.3995,0
F,72737.0,354,166855.0,39,0.5341,0
F,46580.0,406,322746.0,23,0.3471,0
F,38083.0,606,220324.0,9,0.5499,0
M,37911.0,335,272678.0,29,0.492,0
M,68671.0,432,150673.0,16,0.5727,0
M,55549.0,324,233480.0,7,0.3578,0
M,26361.0,336,330336.0,11,0.4182,0
M,69561.0,318,163892.0,25,0.4728,0
M,31208.0,334,211515.0,16,0.3591,0
F,62796.0,662,63669.0,34,0.5972,0
F,64770.0,717,123444.0,4,0.5519,0
M,77712.0,729,166556.0,10,0.6119,1
M,95634.0,817,93916.0,15,0.7134,1
F,32706.0,766,332197.0,29,0.6515,1
F,58951.0,498,116199.0,39,0.6634,1
F,54473.0,845,278680.0,5,0.6695,1
M,68675.0,510,218684.0,19,0.5889,0
F,64313.0,800,203085.0,19,0.6598,1
M,52949.0,540,348616.0,23,0.5662,0
M,51182.0,469,10000.0,26,0.6057,1
F,37671.0,593,180380.0,2,0.4405,0
F,79757.0,614,91962.0,23,0.4625,0
M,69184.0,426,10000.0,9,0.5718,0
F,78355.0,767,80527.0,24,0.6872,1
F,53792.0,666,201724.0,27,0.61,1
M,46863.0,320,127465.0,17,0.4035,0
F,38434.0,615,289661.0,13,0.4877,0
M,67178.0,389,178615.0,0,0.3695,0
M,39204.0,703,167526.0,19,0.5425,0
F,96973.0,817,167972.0,24,0.683,1
M,33847.0,750,190151.0,11,0.6827,1
M,65473.0,449,158152.0,38,0.5663,0
F,91337.0,745,114875.0,8,0.6705,1
F,71982.0,379,298918.0,8,0.3852,0
F,63513.0,316,137590.0,24,0.2853,0
M,40630.0,437,161647.0,29,0.45,0
M,32365.0,807,242941.0,39,0.7279,1
F,75401.0,373,231874.0,27,0.5033,0
M,90123.0,373,110656.0,1,0.3969,0
F,51223.0,349,275498.0,24,0.4385,0
F,37219.0,309,253767.0,17,0.3083,0
M,20000.0,402,217797.0,23,0.4626,0
F,40385.0,687,156868.0,17,0.4964,0
M,57727.0,684,159327.0,26,0.6443,1
M,91982.0,598,179820.0,34,0.7253,1
F,73463.0,638,76817.0,33,0.6356,1
M,66102.0,688,196073.0,37,0.7402,1
F,51998.0,773,289210.0,5,0.5599,0
M,48337.0,441,287637.0,15,0.496,0
M,88113.0,469,161915.0,22,0.5703,0
M,64015.0,312,306408.0,27,0.4589,0
F,20000.0,748,390590.0,12,0.5465,0
M,46529.0,473,168379.0,11,0.4798,0
F,42836.0,431,269151.0,10,0.3738,0
M,49075.0,839,10000.0,21,0.6672,1
M,71258.0,568,74185.0,30,0.6823,1
F,57851.0,550,209112.0,26,0.5724,0
F,58463.0,669,99327.0,26,0.5947,0
F,86269.0,825,403920.0,39,0.8359,1
F,46071.0,805,259788.0,25,0.7628,1
F,97284.0,477,296583.0,6,0.4432,0
M,46574.0,846,197097.0,10,0.6655,1
M,61784.0,558,99679.0,21,0.5891,0
F,54376.0,559,148119.0,39,0.7514,1
M,62468.0,434,225438.0,18,0.4982,0
M,68892.0,760,136208.0,37,0.7534,1
M,68677.0,788,267119.0,19,0.6467,1
F,44938.0,380,271141.0,18,0.3637,0
M,37542.0,666,200498.0,18,0.5857,0
M,110063.0,358,17436.0,35,0.6311,1
M,50320.0,373,371478.0,26,0.4757,0
F,73984.0,538,178733.0,16,0.5104,0
M,27847.0,428,470928.0,17,0.4381,0
M,54408.0,711,265254.0,19,0.6527,1
F,57456.0,614,179004.0,7,0.5435,0
F,69456.0,673,244782.0,39,0.648,1
M,20000.0,736,10000.0,10,0.6569,1
M,63323.0,437,302614.0,29,0.6153,1
F,37005.0,754,456694.0,11,0.6049,1
F,66487.0,308,10000.0,22,0.3487,0
F,39273.0,531,171259.0,5,0.389,0
F,42890.0,696,189466.0,34,0.6071,1
F,54527.0,617,287523.0,14,0.4722,0
F,38953.0,806,410598.0,37,0.7037,1
F,50489.0,821,238288.0,27,0.6868,1
M,36132.0,386,414179.0,6,0.3431,0
F,23337.0,617,217043.0,5,0.4245,0
F,80359.0,632,245142.0,26,0.6637,1
M,34079.0,659,232824.0,1,0.5319,0
F,56426.0,540,322030.0,5,0.4463,0
F,75058.0,355,157768.0,31,0.4724,0
M,47701.0,409,281829.0,28,0.4824,0
F,43497.0,348,76920.0,33,0.4497,0
M,64525.0,315,171550.0,0,0.3814,0
M,82359.0,372,136326.0,14,0.5279,0
M,36614.0,501,208796.0,9,0.3814,0
M,56997.0,392,168392.0,9,0.407,0
F,25350.0,332,313213.0,9,0.2339,0
M,52136.0,718,112133.0,36,0.6574,1
M,60684.0,502,26868.0,31,0.6487,1
F,42908.0,611,64272.0,35,0.6613,1
M,50860.0,768,299417.0,24,0.6882,1
M,31835.0,693,103044.0,14,0.5524,0
M,61542.0,510,239784.0,8,0.4635,0
M,81114.0,455,170521.0,15,0.4262,0
F,38057.0,621,282424.0,18,0.567,0
M,47547.0,734,176923.0,11,0.584,0
F,70051.0,339,476435.0,34,0.463,0
F,84242.0,339,389812.0,4,0.3607,0
M,30136.0,752,168479.0,37,0.6203,1
M,56624.0,489,154787.0,5,0.4485,0
M,65663.0,314,513233.0,13,0.4048,0
M,57959.0,423,92115.0,11,0.413,0
F,20000.0,579,194498.0,21,0.582,0
F,70022.0,347,202245.0,3,0.2637,0
F,90387.0,488,199766.0,17,0.5314,0
M,62333.0,603,26129.0,30,0.5966,0
F,39378.0,404,249660.0,34,0.4804,0
M,49737.0,668,102965.0,3,0.4773,0
M,95398.0,800,343599.0,8,0.7506,1
M,78199.0,759,54403.0,14,0.7012,1
M,72801.0,546,205947.0,20,0.4987,0
M,67128.0,563,10000.0,31,0.6439,1
F,46777.0,505,10000.0,8,0.3812,0
F,55989.0,806,116065.0,31,0.7052,1
M,58442.0,829,130179.0,15,0.6169,1
F,70991.0,663,346573.0,4,0.5864,0
M,90178.0,639,195941.0,30,0.6631,1
M,82367.0,706,329241.0,24,0.6969,1
M,31612.0,752,162021.0,0,0.4957,0
F,64480.0,449,260609.0,2,0.3583,0
M,74735.0,492,127452.0,20,0.5459,0
M,72377.0,446,120653.0,27,0.5517,0
F,47415.0,705,17915.0,2,0.5661,0
F,118282.0,482,233575.0,31,0.6109,1
F,34458.0,405,226208.0,31,0.5246,0
M,38336.0,535,277731.0,29,0.4964,0
M,64672.0,478,221492.0,12,0.5477,0
F,102336.0,731,402620.0,33,0.7978,1
M,43276.0,700,217603.0,3,0.5964,0
F,54683.0,824,299183.0,17,0.7585,1
F,81546.0,839,167589.0,31,0.6441,1
M,59643.0,622,109153.0,13,0.4665,0
M,53308.0,560,271770.0,31,0.6172,1
F,71313.0,698,191085.0,5,0.4379,0
F,65450.0,636,283204.0,16,0.4524,0
F,80609.0,599,235294.0,7,0.4967,0
F,85829.0,418,120699.0,34,0.52,0
M,66140.0,712,307434.0,23,0.5922,0
F,65835.0,683,112881.0,2,0.4793,0
F,64282.0,779,262533.0,16,0.6721,1
F,69783.0,604,328161.0,35,0.659,1
M,61103.0,495,161541.0,39,0.6648,1
M,59988.0,632,315599.0,16,0.5682,0
F,83933.0,319,239762.0,29,0.5186,0
M,90322.0,732,285194.0,24,0.8271,1
M,29849.0,725,116324.0,21,0.6359,1
M,60200.0,528,221430.0,36,0.6078,1
F,46226.0,823,59192.0,10,0.6016,1
F,53781.0,516,371130.0,11,0.3768,0
M,68050.0,674,10000.0,20,0.6313,1
F,73389.0,335,164525.0,14,0.4078,0
F,57757.0,327,106829.0,11,0.3517,0
M,21733.0,671,267470.0,21,0.6071,1
M,40699.0,385,392395.0,38,0.4464,0
F,77930.0,487,265492.0,34,0.6081,1
M,20000.0,604,496128.0,15,0.4829,0
F,83749.0,721,62206.0,32,0.6985,1
F,70425.0,379,69882.0,13,0.3572,0
M,86324.0,485,110689.0,17,0.6253,1
F,56029.0,304,212124.0,15,0.2716,0
F,20000.0,796,97308.0,39,0.6881,1
M,68607.0,808,124834.0,2,0.5722,0
M,85493.0,301,262048.0,25,0.5286,0
M,78494.0,516,76083.0,14,0.5477,0
F,46746.0,836,86680.0,35,0.6819,1
M,61735.0,556,160146.0,26,0.6036,1
M,49343.0,752,169556.0,16,0.605,1
M,43615.0,723,301002.0,13,0.6474,1
M,79108.0,623,109936.0,1,0.6416,1
F,36049.0,798,127972.0,26,0.5871,0
F,42124.0,496,258167.0,23,0.54,0
M,37919.0,803,280139.0,39,0.8353,1
F,30195.0,571,342872.0,34,0.5347,0
M,62928.0,317,246912.0,3,0.3815,0
M,83230.0,406,213036.0,25,0.5509,0
F,56302.0,828,257504.0,35,0.7444,1
F,29885.0,424,173259.0,3,0.2849,0
M,76799.0,782,172523.0,33,0.8252,1
M,93714.0,303,22589.0,12,0.4025,0
F,47075.0,650,289342.0,39,0.6979,1
M,50429.0,650,221146.0,0,0.465,0
F,70313.0,527,277704.0,0,0.5199,0
M,92437.0,315,10000.0,8,0.3571,0
M,49603.0,724,195290.0,10,0.7418,1
F,33351.0,763,114412.0,15,0.5562,0
F,72628.0,545,350136.0,28,0.6084,1
F,75981.0,476,261422.0,35,0.6183,1
F,60123.0,842,223424.0,14,0.6646,1
F,48837.0,808,156807.0,38,0.7948,1
F,79888.0,532,239721.0,1,0.4077,0
F,70561.0,337,107181.0,9,0.2876,0
M,44631.0,790,190027.0,10,0.6342,1
M,60982.0,743,142164.0,29,0.7622,1
M,32966.0,319,426649.0,22,0.3679,0
F,73718.0,410,346995.0,21,0.4711,0
F,54755.0,786,306305.0,35,0.6538,1
F,51286.0,388,50969.0,28,0.4577,0
M,59343.0,618,286416.0,31,0.636,1
F,60806.0,417,218767.0,32,0.5057,0
F,77899.0,733,322346.0,38,0.7439,1
M,71822.0,538,232240.0,8,0.4671,0
F,56872.0,371,199328.0,0,0.3109,0
M,75273.0,698,223378.0,17,0.6323,1
M,68015.0,703,19437.0,21,0.7168,1
F,51468.0,550,123260.0,36,0.6275,1
F,57506.0,494,237334.0,13,0.4521,0
F,57036.0,521,313939.0,21,0.5018,0
M,70105.0,481,144951.0,32,0.6354,1
M,52660.0,555,195919.0,5,0.5278,0
M,52192.0,387,39901.0,26,0.5637,0
F,99375.0,791,345931.0,5,0.627,1
F,78795.0,635,311374.0,15,0.5038,0
F,44788.0,837,265210.0,1,0.6126,1
F,71419.0,706,240681.0,36,0.7815,1
M,62367.0,588,355255.0,28,0.633,1
M,67831.0,661,119499.0,22,0.6481,1
M,62747.0,740,108684.0,20,0.7594,1
M,83793.0,329,306152.0,12,0.3753,0
F,66912.0,847,299431.0,0,0.5836,0
F,58758.0,522,80650.0,28,0.5034,0
F,80844.0,423,146864.0,6,0.4015,0
M,64666.0,514,368909.0,30,0.6512,1
M,62430.0,417,241167.0,21,0.4317,0
F,66280.0,526,278716.0,15,0.5355,0
F,58128.0,743,84095.0,27,0.6176,1
M,60185.0,848,265664.0,38,0.8512,1
F,48266.0,736,58046.0,24,0.5113,0
M,44977.0,311,10000.0,13,0.263,0
M,40029.0,421,272682.0,20,0.4501,0
M,32160.0,846,343445.0,18,0.7493,1
F,42406.0,788,174621.0,12,0.64,1
F,56515.0,550,145345.0,1,0.3338,0
M,62062.0,781,371085.0,35,0.833,1
F,54574.0,849,180522.0,13,0.6726,1
M,20000.0,579,193423.0,33,0.6075,1
M,91492.0,636,369396.0,17,0.7607,1
M,81730.0,467,164642.0,23,0.5311,0
M,68915.0,627,134597.0,29,0.7159,1
F,98150.0,545,281551.0,18,0.5597,0
M,40453.0,600,128814.0,35,0.7199,1
M,97753.0,499,185540.0,20,0.6076,1
F,40696.0,799,68084.0,18,0.5951,0
M,64775.0,312,218540.0,25,0.423,0
M,34523.0,665,206810.0,34,0.6746,1
F,60294.0,396,296802.0,39,0.4788,0
F,67723.0,370,285726.0,3,0.1887,0
F,56906.0,656,255152.0,20,0.637,1
M,74278.0,843,239426.0,2,0.7239,1
F,61980.0,549,192675.0,4,0.436,0
F,49552.0,553,260956.0,28,0.5752,0
M,48664.0,481,88767.0,18,0.5342,0
M,76218.0,465,10000.0,16,0.5204,0
M,46925.0,303,316192.0,33,0.3764,0
M,78308.0,762,267416.0,19,0.728,1
M,84454.0,444,187301.0,27,0.56,0
F,26626.0,464,307456.0,8,0.4534,0
F,82659.0,643,126850.0,2,0.5452,0
F,101208.0,404,129451.0,9,0.4676,0
M,65040.0,847,115586.0,20,0.8202,1
M,71982.0,613,256762.0,3,0.5391,0
M,80740.0,468,41704.0,21,0.651,1
F,54490.0,819,123304.0,6,0.5423,0
F,63646.0,735,228972.0,11,0.5772,0
M,33716.0,811,79585.0,10,0.6946,1
F,62773.0,708,133969.0,21,0.5542,0
M,69962.0,735,10000.0,28,0.7097,1
F,70323.0,614,260581.0,26,0.6209,1
F,81308.0,841,131216.0,19,0.7383,1
F,44504.0,362,90072.0,13,0.3127,0
M,49348.0,331,70498.0,6,0.4216,0
F,97910.0,510,158179.0,14,0.467,0
F,56993.0,762,41984.0,27,0.6798,1
M,64001.0,379,394238.0,9,0.381,0
F,58660.0,642,10000.0,2,0.3834,0
M,43566.0,531,154938.0,11,0.4478,0
M,92471.0,428,210691.0,12,0.4847,0
M,49446.0,318,122462.0,38,0.4364,0
M,37454.0,656,221213.0,33,0.7191,1
M,50985.0,718,120040.0,0,0.5574,0
F,20000.0,380,353009.0,37,0.4533,0
M,46974.0,417,88112.0,24,0.4814,0
M,40637.0,793,10000.0,18,0.6619,1
M,72349.0,791,70150.0,24,0.7723,1
M,46532.0,524,238649.0,5,0.4283,0
F,77756.0,718,188208.0,3,0.4409,0
M,87970.0,436,275213.0,25,0.4707,0
F,75624.0,525,250174.0,25,0.5629,0
M,55692.0,633,136372.0,25,0.6166,1
F,62822.0,528,151092.0,13,0.6026,1
M,29500.0,622,161467.0,31,0.6602,1
M,57324.0,407,388435.0,27,0.5303,0
F,42791.0,744,269082.0,1,0.4257,0
M,73887.0,306,389169.0,20,0.4079,0
F,111455.0,427,284078.0,13,0.5327,0
M,69996.0,652,193642.0,36,0.7288,1
F,20177.0,566,98064.0,1,0.3209,0
M,52775.0,513,220152.0,4,0.3917,0
